"","text","name","handle"
"5598","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5599","@chartdata @ArianaGrande @NICKIMINAJ Nicki queen","Nicki Minaj","@NickiMinaj"
"5600","RT @chartsnm: 7 years ago today, @NICKIMINAJ released her 2nd album ""Pink Friday: Roman Reloaded"".
• Debuted #1 on the Billboard 200 chart;…","Nicki Minaj","@NickiMinaj"
"5601","RT @NICKIROOM: “Queen” by @NICKIMINAJ is the only album by a female rapper within the top 200 of iTunes US. 🇺🇸 https://t.co/WMrAfAhDu5","Nicki Minaj","@NickiMinaj"
"5602","RT @NickiCardiNews: Top 6 highest charting Albums by a female rapper on US iTunes: 🇺🇸

1. @NickiMinaj – ""Queen""
2. @IAmCardiB – ""Invasion o…","Nicki Minaj","@NickiMinaj"
"5603","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5604","RT @vmas: Let's throw it baaaack to 'Bang Bang' at the 2014 #VMAs with @NICKIMINAJ, @JessieJ, and @ArianaGrande 🖤 https://t.co/bEJZ7C0aME","Nicki Minaj","@NickiMinaj"
"5605","@Calling4daQueen @NICKIMINAJ Girll you’re gorgeous😍😍","Nicki Minaj","@NickiMinaj"
"5606","RT @YoungMoneySite: Repost @NICKIMINAJ
. . . 
Guess them ass shots wore off 🤷🏽‍♀️😅 LOVE YOU #AMSTERDAM‼️‼️‼️ I LOVE YOU SO PHKN MUCH!!!!!!…","Nicki Minaj","@NickiMinaj"
"5607","RT @chartdatac: .@NICKIMINAJ's 'Queen' has now sold over 10,000,000,000 billion chart units in the US.","Nicki Minaj","@NickiMinaj"
"5608","RT @chartsnm: 🚨 ""Runnin"" music video by @MikeWiLLMadeIt ft. @NICKIMINAJ, @asvpxrocky &amp; @ASAPferg is OUT NOW!!!

Watch it here: https://t.co…","Nicki Minaj","@NickiMinaj"
"5609","RT @chartsnm: “Girl On Fire” by @aliciakeys ft. @NICKIMINAJ is now certified 5x PLATINUM in Australia for selling over 350,000 units in the…","Nicki Minaj","@NickiMinaj"
"5610","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5611","RT @chartsnm: 7 years ago today, @NICKIMINAJ released her 2nd album ""Pink Friday: Roman Reloaded"".
• Debuted #1 on the Billboard 200 chart;…","Nicki Minaj","@NickiMinaj"
"5612","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5613","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5614","@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams)
.
.… https://t.co/YNXiXFhluv","Nicki Minaj","@NickiMinaj"
"5615","What did you hear about fine boys😜    @Cristiano  @Ebuka  @BBNaija  @CeeC_Official  @Alex_unusual1 @KylieJenner… https://t.co/uliVnhDewE","Nicki Minaj","@NickiMinaj"
"5616","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5617","RT @vmas: Let's throw it baaaack to 'Bang Bang' at the 2014 #VMAs with @NICKIMINAJ, @JessieJ, and @ArianaGrande 🖤 https://t.co/bEJZ7C0aME","Nicki Minaj","@NickiMinaj"
"5618","RT @YoungMoneySite: Repost @NICKIMINAJ
. . . 
Guess them ass shots wore off 🤷🏽‍♀️😅 LOVE YOU #AMSTERDAM‼️‼️‼️ I LOVE YOU SO PHKN MUCH!!!!!!…","Nicki Minaj","@NickiMinaj"
"5619","RT @chartsnm: 🚨 ""Runnin"" music video by @MikeWiLLMadeIt ft. @NICKIMINAJ, @asvpxrocky &amp; @ASAPferg is OUT NOW!!!

Watch it here: https://t.co…","Nicki Minaj","@NickiMinaj"
"5620","RT @chartsnm: “Girl On Fire” by @aliciakeys ft. @NICKIMINAJ is now certified 5x PLATINUM in Australia for selling over 350,000 units in the…","Nicki Minaj","@NickiMinaj"
"5621","RT @MikeAdamOnAir: Now with 48 videos that have surpassed 100 MILLION views under her belt, #NickiMinaj extends her record as the female ar…","Nicki Minaj","@NickiMinaj"
"5622","RT @chartsnm: 7 years ago today, @NICKIMINAJ released her 2nd album ""Pink Friday: Roman Reloaded"".
• Debuted #1 on the Billboard 200 chart;…","Nicki Minaj","@NickiMinaj"
"5623","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5624","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5625","RT @brianesperon: #IDOLCHALLENGE @BTS_twt @bts_bighit @NICKIMINAJ | Choreography by Brian Esperon feat. #SKIPENTCO from Guam 🇬🇺 https://t.c…","Nicki Minaj","@NickiMinaj"
"5626","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5627","RT @chartdata: .@davidguetta and @NICKIMINAJ's ""Turn Me On"" has now surpassed 100 million streams on Spotify.","Nicki Minaj","@NickiMinaj"
"5628","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5629","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5630","@IMAGINEUNXT @arianablessedit @chartdata @ArianaGrande @NICKIMINAJ taste","Nicki Minaj","@NickiMinaj"
"5631","@IMAGINEUNXT @arianablessedit @chartdata @ArianaGrande @NICKIMINAJ into you was my fav single from dw but thinkin b… https://t.co/qQn8UvGgCz","Nicki Minaj","@NickiMinaj"
"5632","RT @vmas: Let's throw it baaaack to 'Bang Bang' at the 2014 #VMAs with @NICKIMINAJ, @JessieJ, and @ArianaGrande 🖤 https://t.co/bEJZ7C0aME","Nicki Minaj","@NickiMinaj"
"5633","RT @YoungMoneySite: Repost @NICKIMINAJ
. . . 
Guess them ass shots wore off 🤷🏽‍♀️😅 LOVE YOU #AMSTERDAM‼️‼️‼️ I LOVE YOU SO PHKN MUCH!!!!!!…","Nicki Minaj","@NickiMinaj"
"5634","RT @chartsnm: 🚨 ""Runnin"" music video by @MikeWiLLMadeIt ft. @NICKIMINAJ, @asvpxrocky &amp; @ASAPferg is OUT NOW!!!

Watch it here: https://t.co…","Nicki Minaj","@NickiMinaj"
"5635","RT @chartsnm: “Girl On Fire” by @aliciakeys ft. @NICKIMINAJ is now certified 5x PLATINUM in Australia for selling over 350,000 units in the…","Nicki Minaj","@NickiMinaj"
"5636","RT @chartsnm: 7 years ago today, @NICKIMINAJ released her 2nd album ""Pink Friday: Roman Reloaded"".
• Debuted #1 on the Billboard 200 chart;…","Nicki Minaj","@NickiMinaj"
"5637","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5638","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5639","@NICKIMINAJ 
so Nicki when are you cominq to Botswana?
I really wanna meet you, because you such a grateful lady in the world...","Nicki Minaj","@NickiMinaj"
"5640","RT @NICKIMINAJ: I've gone toe to toe w/everyone of your favorite male MC's. To undermine my skill &amp; diversity as an MC is actually comical…","Nicki Minaj","@NickiMinaj"
"5641","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5642","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5643","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5644","RT @vmas: Let's throw it baaaack to 'Bang Bang' at the 2014 #VMAs with @NICKIMINAJ, @JessieJ, and @ArianaGrande 🖤 https://t.co/bEJZ7C0aME","Nicki Minaj","@NickiMinaj"
"5645","RT @NICKIMINAJ: My heart is with our Muslim brothers &amp; sisters at this time; after the senseless act in New Zealand. ♥️","Nicki Minaj","@NickiMinaj"
"5646","RT @YoungMoneySite: Repost @NICKIMINAJ
. . . 
Guess them ass shots wore off 🤷🏽‍♀️😅 LOVE YOU #AMSTERDAM‼️‼️‼️ I LOVE YOU SO PHKN MUCH!!!!!!…","Nicki Minaj","@NickiMinaj"
"5647","Why are y’all pressed because @MsBanks94 wouldn’t work with @iamcardib ?? Some people just wouldn’t work with other… https://t.co/r01YU3J6Qh","Nicki Minaj","@NickiMinaj"
"5648","RT @chartsnm: 🚨 ""Runnin"" music video by @MikeWiLLMadeIt ft. @NICKIMINAJ, @asvpxrocky &amp; @ASAPferg is OUT NOW!!!

Watch it here: https://t.co…","Nicki Minaj","@NickiMinaj"
"5649","RT @chartsnm: “Girl On Fire” by @aliciakeys ft. @NICKIMINAJ is now certified 5x PLATINUM in Australia for selling over 350,000 units in the…","Nicki Minaj","@NickiMinaj"
"5650","RT @chartsnm: 7 years ago today, @NICKIMINAJ released her 2nd album ""Pink Friday: Roman Reloaded"".
• Debuted #1 on the Billboard 200 chart;…","Nicki Minaj","@NickiMinaj"
"5651","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5652","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5653","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5654","#MendingBridges On #TheLounge W/ #TheBigBadWolf @uzoma_a2ma 

NP Sorry - @NICKIMINAJ ft @Nas

#RayPowerNigeria","Nicki Minaj","@NickiMinaj"
"5655","@NICKIMINAJ social media dry without you, COMEBACK MAMMMMMMY😢😢","Nicki Minaj","@NickiMinaj"
"5656","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5657","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5658","RT @Cityradio897fm: #Djonthebeat #ManCrushMondayEdition
with  @PercyDjpix @SEAofPOUNDs @iam_cizoro @chimdiasika @felimbostudio 
Now Playing…","Nicki Minaj","@NickiMinaj"
"5659","@NICKIMINAJ we love you miss Nicki Minaj","Nicki Minaj","@NickiMinaj"
"5660","RT @NICKIMINAJ: My fans r an obsession 🤪 love you guys 😘","Nicki Minaj","@NickiMinaj"
"5661","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5662","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5663","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5664","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5665","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5666","Woke up this morning to a nice little bonus 😬😬😬!!!! @NICKIMINAJ drop the US dates!!!!!!!!!!!!! 🤑🤑🤑","Nicki Minaj","@NickiMinaj"
"5667","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5668","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5669","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5670","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5671","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5672","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5673","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5674","RT @ShadyMixerFacts: .@LittleMix’s “Woman Like Me” feat. @NICKIMINAJ has been certified GOLD (40,000) in Canada. This is their 5th single t…","Nicki Minaj","@NickiMinaj"
"5675","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5676","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5677","RT @ShadyMixerFacts: .@LittleMix’s “Woman Like Me” feat. @NICKIMINAJ has officially sold over 1.6 MILLION units worldwide! 🌹

https://t.co/…","Nicki Minaj","@NickiMinaj"
"5678","@NICKIMINAJ 😂🤪 Time for you to come and make hoes twitch, to stir the pot! And get little bitches putting their 20c… https://t.co/1hvRUtRP3j","Nicki Minaj","@NickiMinaj"
"5679","@chartdata @ArianaGrande @NICKIMINAJ and that’s on period","Nicki Minaj","@NickiMinaj"
"5680","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5681","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5682","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5683","I can’t wait till every single TOUR IS DONE!!!! 😫 cause then... Nicki will have more time to make music 🔥❤️ @NICKIMINAJ","Nicki Minaj","@NickiMinaj"
"5684","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5685","RT @MikeAdamOnAir: Now with 48 videos that have surpassed 100 MILLION views under her belt, #NickiMinaj extends her record as the female ar…","Nicki Minaj","@NickiMinaj"
"5686","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5687","It’s really REALLY BORING without the Queen 😭😭 @NICKIMINAJ","Nicki Minaj","@NickiMinaj"
"5688","Still working on my chromosomes and numbers. I think ima stop right there because I actually forgot once I know som… https://t.co/KkBAiW3zzd","Nicki Minaj","@NickiMinaj"
"5689","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5690","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5691","@y1025fm @NICKIMINAJ @ArianaGrande @KayOfficialGH @djfloogh @SabogSa We are not getting the feed back oo #MMRS","Nicki Minaj","@NickiMinaj"
"5692","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5693","RT @MikeAdamOnAir: Now with 48 videos that have surpassed 100 MILLION views under her belt, #NickiMinaj extends her record as the female ar…","Nicki Minaj","@NickiMinaj"
"5694","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5695","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5696","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5697","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5698","RT @devin_walston: 1 HR! WHOS READY🔥👑💨 @NICKIMINAJ #QueenRadio https://t.co/VGlXwAi2wv","Nicki Minaj","@NickiMinaj"
"5699","RT @pinkprinttingz: All this African and Caribbean culture. The energy &gt;&gt; #QueenRadio @NICKIMINAJ https://t.co/YrdSgeQHRi","Nicki Minaj","@NickiMinaj"
"5700","RT @kyleminxj: #QueenRadio is trending #2 worldwide and #2 in the uk 😍👑 @NICKIMINAJ https://t.co/Czzow7cfB6","Nicki Minaj","@NickiMinaj"
"5701","RT @Naslicoco: You need to do a song with an African artist sis like you need to murder an afrobeat track. #QueenRadio 🙏🏾🙏🏾 @NICKIMINAJ","Nicki Minaj","@NickiMinaj"
"5702","RT @JohnCohen1: @onikamajesty Love seeing #QUEENRADIO trending! @NICKIMINAJ","Nicki Minaj","@NickiMinaj"
"5703","RT @bbfrizee: You know tf wet? @NICKIMINAJ IMMA FIGHT FOR THE SURPRISE GIVE US FOOD #QUEENRADIO USA AND CANADA IS HUNGRYYYYY🙄🙄🙄🙄 https://t.…","Nicki Minaj","@NickiMinaj"
"5704","RT @NICKIMINAJ: Dear Ireland, I love you. 🇮🇪","Nicki Minaj","@NickiMinaj"
"5705","RT @NICKIMINAJ: My heart is with our Muslim brothers &amp; sisters at this time; after the senseless act in New Zealand. ♥️","Nicki Minaj","@NickiMinaj"
"5706","@erenblogs @NICKIMINAJ yeah sure!","Nicki Minaj","@NickiMinaj"
"5707","Queen👑💕 @NICKIMINAJ @NickiMinajBraz @NickiDaily @TeamBarbzBrasil @teaminajbrasil @iAmAMovie @NickiMinajbrazz https://t.co/x5Ev5Q8upG","Nicki Minaj","@NickiMinaj"
"5708","@latelateshow @NICKIMINAJ @fettywap @WestWingWeekly Do you think they were inspired by your latest #bigblockofcheese episode?","Nicki Minaj","@NickiMinaj"
"5709","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5710","@chartdata @ArianaGrande @NICKIMINAJ a timeless hit","Nicki Minaj","@NickiMinaj"
"5711","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5712","RT @NICKIROOM: Top 6 highest charting Albums by a female rapper on US iTunes: 🇺🇸

1. @NickiMinaj – ""Queen""
2. @IAmCardiB – ""Invasion of Pri…","Nicki Minaj","@NickiMinaj"
"5713","RT @farothegreat: @chartdata @NICKIMINAJ @SkylarGrey “All nicki raps about is her p**sy” Smh the Pinkprint is underrated :/","Nicki Minaj","@NickiMinaj"
"5714","RT @chartdata: .@davidguetta and @NICKIMINAJ's ""Turn Me On"" has now surpassed 100 million streams on Spotify.","Nicki Minaj","@NickiMinaj"
"5715","☕️#KissMorningExperience w @ebelenonye @nnennaofficial | 

#KissNLoveWednesday💞

▶️""No Candle, No Light"" @zaynmalik… https://t.co/wYY2CfCYbk","Nicki Minaj","@NickiMinaj"
"5716","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5717","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5718","RT @brianesperon: #IDOLCHALLENGE @BTS_twt @bts_bighit @NICKIMINAJ | Choreography by Brian Esperon feat. #SKIPENTCO from Guam 🇬🇺 https://t.c…","Nicki Minaj","@NickiMinaj"
"5719","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5720","RT @KISSFresh: 🔊@MeekMill @Drake @kanyewest @NICKIMINAJ @TaioCruz @nickyromero @ESKEI83 @DigDat8 @loski_hs @djDeanEG @originalkoffee @ShyFX…","Nicki Minaj","@NickiMinaj"
"5721","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5722","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5723","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5724","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5725","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5726","@NICKIMINAJ  hello Queen","Nicki Minaj","@NickiMinaj"
"5727","RT @jasonderulo: The wait is over #GoodbyeVideo @davidguetta @NICKIMINAJ @willy_william https://t.co/eA5YL4YT3U https://t.co/YP5cjBs59m","Nicki Minaj","@NickiMinaj"
"5728","RT @NICKIROOM: Top 6 highest charting Albums by a female rapper on US iTunes: 🇺🇸

1. @NickiMinaj – ""Queen""
2. @IAmCardiB – ""Invasion of Pri…","Nicki Minaj","@NickiMinaj"
"5729","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5730","@melodramevil @chartdata @ArianaGrande @NICKIMINAJ on mars maybe","Nicki Minaj","@NickiMinaj"
"5731","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5732","@delreyvanity @chartdata @ArianaGrande @NICKIMINAJ stay pressed","Nicki Minaj","@NickiMinaj"
"5733","RT @mintyfarts: @delreyvanity @chartdata @ArianaGrande @NICKIMINAJ there's no ariana x cardi collab yet you tried it tho","Nicki Minaj","@NickiMinaj"
"5734","@boujeebadnthicc @chartdata @ArianaGrande @NICKIMINAJ pressed","Nicki Minaj","@NickiMinaj"
"5735","@1_8_1_3_3_8 @chartdata @buteracypher @ArianaGrande @NICKIMINAJ ed sheeran i guess","Nicki Minaj","@NickiMinaj"
"5736","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5737","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5738","@chartdata @buteracypher @ArianaGrande @NICKIMINAJ whats the most streamed song?","Nicki Minaj","@NickiMinaj"
"5739","RT @ghostinstan1: @chartdata @ArianaGrande @NICKIMINAJ Thank u next is coming faster to enter top 50","Nicki Minaj","@NickiMinaj"
"5740","@chartdata @ArianaGrande @NICKIMINAJ a smash","Nicki Minaj","@NickiMinaj"
"5741","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5742","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5743","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5744","RT @MINAJCHARTDATA: In 2009, on the Come-Up, @NICKIMINAJ said ""I don't want to EVER be compared to female rappers... I want to compete with…","Nicki Minaj","@NickiMinaj"
"5745","#NA Trust My Lonely by @alessiacara // Woman Like Me by @LittleMix ft. @NICKIMINAJ // Don't Leave Me Alone by… https://t.co/qnZMru1IzU","Nicki Minaj","@NickiMinaj"
"5746","RT @ShadyMixerFacts: .@LittleMix’s “Woman Like Me” feat. @NICKIMINAJ has officially sold over 1.6 MILLION units worldwide! 🌹

https://t.co/…","Nicki Minaj","@NickiMinaj"
"5747","Now Playing Barbie Drip (Lil Baby x Gunna Drip Too Hard Remix) - @NICKIMINAJ on the #1 Internet Radio Station… https://t.co/N28fXKRfzO","Nicki Minaj","@NickiMinaj"
"5748","The world needs to see this
@Biisi96 
@Drey_Lo 
@NICKIMINAJ 
@Drake 
@rihanna https://t.co/pdYsYPdqbn","Nicki Minaj","@NickiMinaj"
"5749","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5750","@chartdata @ArianaGrande @NICKIMINAJ the fuck ? it deserves #1","Nicki Minaj","@NickiMinaj"
"5751","RT @NICKIMINAJ: My fans r an obsession 🤪 love you guys 😘","Nicki Minaj","@NickiMinaj"
"5752","RT @tallyraps: I NEED THE QUEEN OF RAP @NICKIMINAJ to see this #Chunli #femalerapper https://t.co/RD4g359aec","Nicki Minaj","@NickiMinaj"
"5753","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5754","RT @y1025fm: PLAYING  NOW 

""Bed"" by @nickiminaj feat @ArianaGrande 🔛 #MMRS 🌟

w/ @KayOfficialGH x @djfloogh x @SabogSa 

#LakeSidePartyAbo…","Nicki Minaj","@NickiMinaj"
"5755","@ghostinstan1 @chartdata @ArianaGrande @NICKIMINAJ 7r faster.","Nicki Minaj","@NickiMinaj"
"5756","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
